Nama_Tempat,Kategori,Jenis_Masakan,Latitude,Longitude,Alamat_Jalan,Kota,Geocoding_Status
Hotel Putra Mulia,hotel,,-6.277355369089977,106.95184659581506,Gang Haji Nelin,Bekasi,success
Harper Cikarang,hotel,,-6.345726617617564,107.1657786810135,Jalan Mataram,Jayamukti,success
Indomaret Ruko La Monte,convenience,,-6.291444699226844,107.03505103368626,Grand Lake Boulevard,Bekasi,success
Penginapan,hotel,,-6.521897554474903,107.39477402128506,Jalan Cendana,Purwakarta,success
Seribu Rasa,restaurant,,-6.224568184762508,107.00281930217848,Jalan Bulevar Ahmad Yani,"Bekasi, West Java",skip
J.CO Donuts & Coffee,cafe,,-6.296718714047747,106.95863696939564,Jalan Wibawa Mukti II,"Jati Asih, Bekasi",skip
Soto Padang Asli,restaurant,padang,-6.367634634033944,107.36023285175904,Jalan Tol Jakarta–Cikampek,Karawang,success
Bebek Dower,restaurant,,-6.367875700000001,107.3605592,Jalan Tol Jakarta–Cikampek,Karawang,success
Upnormal Coffee & Bakso Boejangan,restaurant,,-6.366913776106103,107.36048416055417,Jalan Tol Jakarta–Cikampek,Karawang,success
solaria,restaurant,,-6.207842802309949,107.02114399910894,Jalan Lingkar Utara,Bekasi,success
Restoran 99 Seafood,restaurant,seafood,-6.219501427341736,106.93149094931267,Jalan Teratai Putih Raya,Jakarta Timur,success
Seblak Koceak,fast_food,,-6.268925973475075,107.00665502880877,"P2J4+CMR, Jl. Pengasinan, RT.008/RW.002, Pengasinan, Kec. Rawalumbu, Kota Bks, Jawa Barat 17115",Kota Bekasi,skip
Enso,hotel,,-6.290852037226557,107.0828691665806,Jalan Kalimantan,Mariuk,success
Swiss-Bel Express,hotel,,-6.269572449105805,107.03824157620885,Burger King Drive-Thru,Lambangsari,success
Warung Tegal Bahari,restaurant,regional,-6.28344725,106.9301117,Jalan Raya Jati Makmur,Bekasi,success
Rumah Makan Pagi Sore,restaurant,regional,-6.283236322774242,106.92961546682956,Jalan Raya Jati Makmur,Bekasi,success
Fresh Market Galaxy,supermarket,,-6.275392720188354,106.97298645195028,Jalan Ruko Sentra Niaga 2,Bekasi,success
Market City Kota Wisata,supermarket,,-6.350135856286855,106.96221217439644,Jalan Raya Kota Wisata,Kabupaten Bogor,skip
Ibis Styles,hotel,,-6.2900955000000005,107.1717314,Jalan Douwes Dekker,,success
Supermarket,supermarket,,-6.513504799999998,107.4061512,Jalan Lurah Kawi,Purwakarta,success
Hotel,hotel,,-6.522371726406324,107.39548899302024,Jalan Cendana,Purwakarta,success
Warkop Medan,restaurant,,-6.278669621754566,106.97399346237394,Jalan Boulevard Raya Barat,Kota Bekasi,skip
Raja Cafe,restaurant,,-6.278338424407505,106.97446049022427,Jalan Ruko Cordova 1,Kota Bekasi,skip
Warung Makan,restaurant,,-6.541796649999997,107.39151665,Jalan Jati,Purwakarta,success
Papaya Fresh Gallery,supermarket,,-6.328898749999999,107.1344667,Jalan Pajajaran,Sukaresmi,success
Artotel Casa,hotel,,-6.365969999999999,107.1775867,Jalan Wibawa Mukti,Sukamahi,success
Ezra Food and Coffee,cafe,seafood;coffee_shop;regional,-6.26653010934355,106.97069629862492,"Jln. Pulo Ribung Raya Blok. RGL no 1B, Bekasi,",Kota Bekasi,skip
Taman Burung Jatibening Estate,park,,-6.26381032191769,106.95243240182091,,Bekasi,success
Food City Galaxy,food_court,,-6.274154701347804,106.97633073239396,Gang Alpukat,Kota Bekasi,success
RM Palapa,restaurant,,-6.28492766576124,106.9338285509794,Jalan Raya Jati Makmur,Bekasi,success
Amaroossa Grande Bekasi,hotel,,-6.250504386189312,106.99225079276312,Jalan Ahmad Yani,Kota Bekasi,skip
Lawless,fast_food,burger,-6.221997760166419,106.99662894147562,Jalan Raya Rawa Bugel,Bekasi,success
Menya Musashi Bukotsu,restaurant,japanese,-6.222022139641508,106.99684357464872,Jalan Raya Rawa Bugel,Bekasi,success
Vilo,ice_cream,,-6.222069357616033,106.99707205717222,Jalan Raya Rawa Bugel,Bekasi,success
Kopi Nako,cafe,coffee_shop,-6.222070597453104,106.99756150683064,Jalan Raya Rawa Bugel,Bekasi,success
Karnivor,restaurant,steak_house,-6.22739745,106.99750525,Jalan Bulevar Selatan,Bekasi,success
Mie Ayam Pangsit Dua Putra Boyolali,restaurant,mie_ayam,-6.2950263021117525,106.99756409878717,Jalan Caringin,Bekasi,success
Hotel Santika Mega City Bekasi,hotel,,-6.249863500685129,106.99381471556708,Kemakmuran,Bekasi,success
Mitra10 Karawang,supermarket,,-6.311801433583524,107.27221022960693,1,Karawang,success
GTV Hotel,hotel,,-6.35967285,107.18192165,Jalan Deltamas Boulevard,Sukamahi,success
Le Premier,hotel,,-6.340063595670156,107.18821881293152,Jalan Tol Jakarta–Cikampek,Hegarmukti,success
Alfamidi Super,supermarket,,-6.256312962640256,107.10368287624416,Jalan Spring Terrace,Telagaasih,success
Indomaret Rawa Binong,convenience,,-6.299578949999999,106.90909365,Jalan Rawa Binong,Jakarta Timur,skip
Indomaret Perum TMII,convenience,,-6.301024900000002,106.90797119999998,Jalan Rama Raya,Jakarta Timur,skip
Indomaret Swadaya Cipayung,convenience,,-6.304532918467152,106.9112806942051,Jalan Swadaya Rawa Binong,Jakarta Timur,skip
Indomaret Pagelarang,convenience,,-6.306780699999999,106.9162027,Jalan Pagelarang,Jakarta Timur,skip
Indomaret Setu No.55,convenience,,-6.308140724871062,106.91506108623564,Jalan Setu,Jakarta Timur,skip
Indomaret Setu Pagelarang,convenience,,-6.305316743966001,106.921303631509,Jalan Raya Pagelarang,Jakarta Timur,skip
Eatlah Drinklah,fast_food,chicken;asian;chinese,-6.234063675002943,106.92344300609912,Jalan Radin Inten II,Jakarta Timur,skip
Resinda Hotel Karawang,hotel,,-6.303281457183138,107.27748733131196,1,Karawang,success
Okugai Cafe,cafe,,-6.324642791764997,107.35754080602072,Jl. Wagir,Karawang,success
Indomaret SPBU Setu Pagelarang,convenience,,-6.305797761524941,106.91679277897164,Jalan Pagelarang,Jakarta Timur,skip
Interaksi Space,cafe,,-6.278278816582037,106.9755421092033,Jalan Pekayon Raya,Kota Bekasi,skip
Hoka-Hoka Bento,fast_food,,-6.215496925891078,107.03340632210475,Jalan Karang Satria,Karangsatria,success
Dominos Pizza,fast_food,,-6.215552235815252,107.03338951955094,Jalan Karang Satria,Karangsatria,success
Coffee Time,cafe,coffee_shop,-6.215409511725061,107.03342621147873,Jalan Melati,Karangsatria,success
Bebek Bensu,restaurant,,-6.215346617891609,107.03344539480324,Jalan Melati,Karangsatria,success
Kantin Teknik,fast_food,,-6.229822519533449,106.92343234337102,Jalan Radin Inten II,Jakarta Timur,success
Warung Bu Onih,food_court,,-6.591839694281059,106.91191807408843,Jalur Abah Donny,Bogor,success
Warung Pak Tatang,food_court,,-6.590147256684638,106.90057477010416,Jalur Abah Donny,Bogor,success
Radar Madura Mart,convenience,,-6.423927827725185,107.0110602825102,Jalan Mampir Timur,Bogor,success
Narma Toserba,supermarket,,-6.407753510582903,106.98470815386176,Jalan Harvest Boulevard,Bogor,success
Warung Leko,restaurant,indonesian,-6.278275489948646,107.04680926305764,Festival Avenue,Lambangjaya,success
Pampalassa,restaurant,indonesian,-6.278512057316688,107.04741772136433,West Gateway Boulevard,Lambangjaya,success
SHSD,restaurant,indonesian;sundanese,-6.27893135,107.04645085,Festival Avenue,Lambangjaya,success
Bebek Kaleyo,restaurant,indonesian,-6.27870180901101,107.0465894171669,Festival Avenue,Lambangjaya,success
Bali Deso,restaurant,indonesian;balinese,-6.279346200000001,107.04653855000002,Festival Avenue,Lambangjaya,success
Gelar Waroeng,food_court,,-6.279843162423307,107.04601935502312,Festival Avenue,Lambangjaya,success
Miray Cafe,cafe,,-6.340655254529024,107.15388722487516,Jalan Sriwijaya,Cibatu,success
Es Kopi Boss,cafe,coffee_shop,-6.33765925,107.15329989999996,Jalan Sriwijaya,Cibatu,success
King's Coffee,cafe,,-6.343038449999998,107.15353024999996,Jalan Majapahit,,success
Hotel Mekarsari Indah,hotel,,-6.410173609022788,107.00367437406716,Jalan Raya Cileungsi-Jonggol,Bogor,success
Kebun Sunda,restaurant,indonesian,-6.407706149999998,107.0057999,Jalan Raya Cileungsi-Jonggol,Bogor,success
Sudut Kedai,cafe,,-6.408172917637248,107.00540865379544,Jalan Raya Cileungsi-Jonggol,Bogor,success
Nasi Tempong Seped,restaurant,indonesian,-6.408308099999999,107.00527739999998,Jalan Raya Cileungsi-Jonggol,Bogor,success
Hotel Pondok Mawar,hotel,,-6.415971234425322,107.02493988304784,Jalan Raya Cileungsi-Jonggol,Bogor,success
Sushi Yay!,restaurant,sushi,-6.3330407,107.14012965,Jalan Mohammad Husni Thamrin,Sukaresmi,success
Rasa Umara,restaurant,indonesian,-6.333114677585467,107.13939604521596,Jalan Mohammad Husni Thamrin,Sukaresmi,success
Tipsy Hippo,bar,,-6.333078713130434,107.13965892758782,Jalan Mohammad Husni Thamrin,Sukaresmi,success
Bunderan Patung Ikan Pesona Gading Cibitung,park,,-6.249121555234835,107.10472651121076,,Wanajaya,success
GDeCe Food Garden,food_court,,-6.165740255513281,107.02125736438389,Grand Duta City,Babelan,success
Sambal Bakar Indonesia,restaurant,indonesian,-6.177554262482815,106.95496821936366,Jalan Jakarta Garden City,Jakarta Timur,success
Brits Hotel Karawang,hotel,,-6.305541099999998,107.27870315,1,Karawang,success
UKM MART,supermarket,,-6.200925435358144,107.53461835462424,Jalan Pandawa,Karawang,success
TPI Satar,seafood,,-6.203017000387737,107.5976165665852,Jalan Empang ke Muara,Karawang,success
Salon Fitri,coffee,,-6.203166950937147,107.53681675546844,Jalan Wisata Tanjung Baru,Karawang,success
Toko Copi Herman,coffee,,-6.202911900262227,107.53356911661638,Jalan Pandawa,Karawang,success
Toko Copi,coffee,,-6.20463835,107.5353662,Jalan Lingkungan Nakula,Karawang,success
TPHT (Tempat Penjualan Hasil Tambak) Darat,seafood,,-6.202845199999998,107.59760589999996,Jalan Empang ke Muara,Karawang,success
Bumi Wiyata Hotel,hotel,,-6.379025899999999,106.8301283,Jalan Margonda Raya,"Kemirimuka, Beji, Depok, West Java",skip
Foodmart Fresh Plaza Semanggi,supermarket,,-6.219998199999999,106.8141554,Jembatan Penyeberangan Orang Semanggi,Jakarta Selatan,success
Carrefour,supermarket,,-6.2230704,106.8260443,Jalan Pedurenan Masjid III,Jakarta Selatan,success
Hero,supermarket,,-6.2650962,106.8207591,Kemang Club Villas,Jakarta Selatan,success
The Dharmawangsa,hotel,,-6.2533599,106.8052625,Jl Brawijaya Raya,South Jakarta,skip
Farmer's Market,supermarket,,-6.2183153,106.8351265,Epicentrum Boulevard Barat,Jakarta Selatan,success
Death by Chocolate,restaurant,,-6.2315654,106.8091207,Jalan Belitung I,Jakarta Selatan,success
Plaza Depok,supermarket,,-6.3921662,106.82568139999998,Jalan Raya Margonda,Depok,success
Planet Hollywood Jakarta,restaurant,american,-6.2270548,106.8188215,Jalan Jenderal Gatot Subroto,Jakarta Selatan,success
Soto kudus,restaurant,,-6.243612,106.8112063,Jalan Cipaku III,Jakarta Selatan,success
Lotte Mart,supermarket,,-6.2268317,106.8013602,Jalan Jenderal Sudirman,Jakarta Pusat,success
KFC Gelael,fast_food,,-6.328113200000001,106.86542439999998,Jalan Haji Marjuki,Jakarta Timur,success
Aston Rasuna,hotel,,-6.2192714,106.8365341,Jalan Hajjah R. Rasuna Said,"Kuningan Menteng Atas, Setiabudi",skip
Kafe Betawi,restaurant,asian,-6.2179322,106.8352926,Epicentrum Boulevard Barat,Jakarta Selatan,success
QBox Cafe,restaurant,asian,-6.217508999999999,106.8351981,Epicentrum Boulevard Barat,Jakarta Selatan,success
Comics Cafe,restaurant,american,-6.217616699999999,106.8352278,Epicentrum Boulevard Barat,Jakarta Selatan,success
Wendy's,fast_food,burger,-6.2215452,106.8327589,Pasar Festival Access Road,Jakarta Selatan,success
7-Eleven,convenience,,-6.221716999999999,106.83271949999998,"Pasar Festival, Jalan Hr. Rasuna Said",South Jakarta,skip
Star Mart,convenience,,-6.2204316,106.8358151,Jalan Haji Achmad Bakrie Timur,Jakarta Selatan,success
Pondok Nirwana,motel,,-6.244485899999999,106.86415019999998,Jalan Buntu,Jakarta Timur,success
Takarajima,restaurant,japanese,-6.3609294,106.8332271,Jalan Margonda Raya,Depok,success
Alfa Midi,convenience,,-6.366282299999999,106.8342198,Jalan Raya Margonda,Depok,success
Otel Lobby,restaurant,international,-6.218783999999999,106.83420139999998,Lobby Epicentrum,Jakarta Selatan,success
Loewy,restaurant,french,-6.227497099999999,106.8256943,Jalan Doktor Ide Anak Agung Gde Agung,Jakarta Selatan,success
Food Colony,food_court,asian;indonesian,-6.2212565,106.83374139999998,jl anggrek,Jakarta Selatan,success
Pastis,restaurant,italian,-6.2073613,106.8276206,Jalan Setia Budi Utara Raya,Jakarta Selatan,success
Circle K,convenience,,-6.207218600000001,106.8269636,Jalan Setiabudi Tengah,Jakarta Selatan,success
Bakmi Langgara,restaurant,asian,-6.394082900000001,106.81441839999998,Jalan Nusantara Raya,Depok,success
Bakso Keraton,restaurant,regional,-6.399102799999999,106.82063759999998,Jalan Siliwangi,Depok,success
Enny Bakery,bakery,,-6.394632099999999,106.8143002,Jalan Nusantara Raya,Depok,success
Mie Ayam 88,fast_food,chinese,-6.394796899999999,106.8142823,Jalan Nusantara Raya,Depok,success
Bebek Tiktok,restaurant,,-6.3612849,106.8337431,Jalan Margonda Raya,Depok,success
Es Pocong,restaurant,,-6.361163799999999,106.833277,Jalan Margonda Raya,Depok,success
Mie Ayam Fajar,restaurant,,-6.361841899999998,106.8333779,Jalan Margonda Raya,Depok,success
Pecel Lele Lela,restaurant,,-6.363422899999998,106.8335068,Jalan Raya Margonda,Depok,success
Warung Sate Gajah,restaurant,,-6.366355100000001,106.8334878,Jalan Cengkeh II,Depok,success
Indomart Mahakam,convenience,,-6.385138699999999,106.84680790000002,Jalan Mahakam Raya,Depok,success
Indomart Tungkal,convenience,,-6.386392099999999,106.85229379999998,Jalan Keadilan Raya,Kelurahan Abadijaya,success
Telaga Restaurant,restaurant,,-6.3715716,106.8967083,Jalan Jambore Raya,Depok,success
Hotel Genggong,hotel,,-6.3695367,106.8616158,Jalan Raya Bogor,Depok,success
DIM SUM,restaurant,chinese,-6.3680324,106.8338964,Jalan Raya Margonda,Depok,success
Kuliner Sore Gang Pinang,food_court,,-6.367280699999999,106.8352577,Jalan Pinang,Depok,success
Rumah Makan Bude,restaurant,regional,-6.3679445,106.8342609,Jalan Raya Margonda,Depok,success
Rumah Makan Padang Sederhana,restaurant,regional,-6.3674045,106.83512489999998,Jalan Pinang,Depok,success
Wisma Hijau,hotel,,-6.364962499999999,106.8657383,Jalan Mekar Sari,Depok,success
Ayam Balphuss,restaurant,,-6.201318299999999,106.8857998,Jalan Balai Pustaka Timur,Jakarta Timur,success
Riung Tenda,restaurant,,-6.201135799999999,106.8858153,Jalan Balai Pustaka Timur,Jakarta Timur,success
Ikan Bakar Banyuwangi,restaurant,,-6.200742199999998,106.88583169999998,Jalan Balai Pustaka Timur,Jakarta Timur,success
Indomaret Putri Tunggal,convenience,,-6.382142399999999,106.88598949999998,Jalan Putri Tunggal,Depok,success
Hanamasa Cibubur,restaurant,japanese,-6.375495299999998,106.8973198,Jalan Transyogi,Depok,success
Cafe Al Tahrir,cafe,,-6.2205601,106.8325505,Pasar Festival Access Road,Jakarta Selatan,success
Dim Sum Inc,restaurant,,-6.221683299999999,106.83293,Pasar Festival Access Road,Jakarta Selatan,success
Heartz Chicken Buffet,restaurant,,-6.2216817,106.8330017,Pasar Festival Access Road,Jakarta Selatan,success
Ko he Noor,restaurant,,-6.2217055,106.832812,Pasar Festival Access Road,Jakarta Selatan,success
de Resto,restaurant,,-6.221676899999999,106.8329619,Pasar Festival Access Road,Jakarta Selatan,success
Bakmi GM,restaurant,,-6.221618199999998,106.83336869999998,Pasar Festival Access Road,Jakarta Selatan,success
Alex Pizza e Pasta,fast_food,,-6.2174805,106.83473139999998,Jalan Hajjah R. Rasuna Said,Jakarta Selatan,success
Allegra Bistro and Bar,bar,,-6.2182248,106.834603,Lobby Epicentrum,Jakarta Selatan,success
Caho Mung Qui Khach,restaurant,,-6.2181548,106.8345863,Lobby Epicentrum,Jakarta Selatan,success
Daily Bread Bakery and Cafe,cafe,,-6.2180374,106.83454919999998,Lobby Epicentrum,Jakarta Selatan,success
Dapur Melayu,restaurant,asian,-6.217896499999999,106.8345593,Jalan Hajjah R. Rasuna Said,Jakarta Selatan,success
E Corner,restaurant,,-6.2186576,106.835003,Epiwalk South Gate,Jakarta Selatan,success
Ho Lung Sechan Cuisine,restaurant,asian,-6.218346,106.8352004,Epicentrum Boulevard Barat,Jakarta Selatan,success
Kopi Luwak,cafe,,-6.218245399999998,106.8352645,Epicentrum Boulevard Barat,Jakarta Selatan,success
Madam Kwok,restaurant,,-6.217655,106.8347415,Lobby Epicentrum,Jakarta Selatan,success
Mangotree Bistro,restaurant,,-6.2184859,106.8348267,Lobby Epicentrum,Jakarta Selatan,success
Moodz Gastro Bar,bar,,-6.2184399,106.8351498,Epicentrum Boulevard Barat,Jakarta Selatan,success
Pandav Coffee;pandav coffe,cafe,coffee_shop,-6.2182606,106.8346496,Lobby Epicentrum,South Jakarta,success
Talaga,restaurant,,-6.217698600000001,106.8352477,Epicentrum Boulevard Barat,Jakarta Selatan,success
Tgrill,restaurant,,-6.217591199999999,106.83475839999998,Lobby Epicentrum,Jakarta Selatan,success
Usselsspring,restaurant,,-6.2177623,106.8349136,Lobby Epicentrum,Jakarta Selatan,success
Eastern Promise,restaurant,,-6.255011299999999,106.80930739999998,Jalan Kemang Raya,Jakarta Selatan,success
Kembang Goela,restaurant,indonesia,-6.217460099999999,106.8166673,Jalan Garnisun,Jakarta Selatan,success
Mbah Jingkrak Setiabudi,restaurant,indonesian,-6.208812100000001,106.8267782,Jalan Setiabudi Tengah,Jakarta Selatan,success
Mamink Daeng Tata,restaurant,regional,-6.223934399999999,106.8515147,KH Abdul Syafii,Jakarta Selatan,success
Sinar Garut Bogasari 3,food_court,,-6.364559,106.833206,Jalan Damai,Depok,success
Hacienda,restaurant,mexican,-6.224920000000001,106.80142499999998,Jalan New Delhi,Jakarta Pusat,success
sushimise Kemang,fast_food,sushi,-6.2553464000000005,106.81354249999998,Kemang Raya Street,Jakarta Selatan,success
PEPeNERO,restaurant,,-6.233008300000001,106.8312451,Jalan Hajjah R. Rasuna Said,Jakarta Selatan,success
Die Stube,pub,,-6.2557673,106.8087685,Jalan Taman Kemang I,Jakarta Selatan,success
Indoguna,supermarket,,-6.2393277,106.81157709999998,Jalan Cipaku I,Jakarta Selatan,success
The Westin Jakarta,hotel,,-6.2238997,106.8336859,Jalan Hajjah R. Rasuna Said,Jakarta,skip
Rava House,restaurant,regional,-6.2277225,106.85486319999998,Tebet Utara 4C,Jakarta Selatan,skip
Musketeers,restaurant,regional,-6.2275834,106.8551233,Tebet Utara 1A,"Tebet, South Jakarta",skip
Kebab Baba Rafi,restaurant,regional,-6.2277934,106.8552056,Tebet Utara Dalam,"Tebet, South Jakarta",skip
Bakul TUkul,restaurant,regional,-6.2272402,106.8548485,Tebet Utara Dalam,"Tebet, South Jakarta",skip
Nasi Bebek,restaurant,regional,-6.227208,106.8549559,Jalan Tebet Utara Dalam,Jakarta Selatan,success
Ayam Panggang Rawamangun,restaurant,chicken,-6.226384999999999,106.85496249999998,Tebet Utara Dalam,Jakarta Selatan,skip
Teras Quliner Kalibata Square,food_court,,-6.2571256,106.853161,Jalan Rawa Jati Barat,Jakarta Selatan,success
Rumah Solo,restaurant,,-6.2798912,106.81567889999998,Jalan Madrasah Raya,Jakarta Selatan,success
Rollingstonescafe,cafe,,-6.276945,106.8201803,"Jl. Ampera Raya, Cilandak Tim., Ps. Minggu",South Jakarta,skip
Anomali,cafe,,-6.265232799999999,106.8204941,Jalan Kemang Selatan I,Jakarta Selatan,success
Amigos,restaurant,mexican,-6.265304999999999,106.8203852,Jalan Kemang Selatan I,Jakarta Selatan,success
Jambo Kupi,cafe,Acehnese,-6.298063699999999,106.8401469,Jalan Pasar Minggu Raya,Jakarta Selatan,success
Sate Senayan,restaurant,,-6.2554347,106.80955579999998,Jalan Kemang Raya,Jakarta Selatan,success
Holy Cow,restaurant,,-6.2330142,106.8123941,Jalan Bakti I,Jakarta Selatan,success
MM Juice,restaurant,,-6.241856699999999,106.8101246,Jalan Cikajang,Jakarta Selatan,success
The Cake Storage,cafe,coffee_shop,-6.225815699999999,106.85748119999998,KH Abdul Syafi'ie,East Tebet,skip
Bluegrass Bar & Grill,restaurant,american,-6.2194937,106.8342823,Jalan Epicentrum Tengah,South Jakarta,skip
Kantin Prima,restaurant,,-6.3665944,106.8281626,UI,Depok,success
Warung Bang Hoody,restaurant,,-6.2775588,106.82745359999998,Jalan Pejaten Barat Raya,Jakarta Selatan,success
BlackCat Jazz & Blues Club,pub,,-6.2250199,106.8012222,Jalan New Delhi,Jakarta Pusat,success
Kopi Oey,cafe,,-6.2542917,106.83082439999998,Jalan Duren Tiga Raya,Jakarta Selatan,success
Aceh Jame Kupi,cafe,Aceh,-6.2533985,106.842095,Jalan Duren Tiga Raya,Jakarta Selatan,success
